Sex,Age,Name,State,Address,Famsize,Pstatus,Medu,Fedu,Mjob,Fjob,Guardian,Math_Score,Reading_Score,Writing_Score,Attendance_Rate,Suspensions,Expulsions,Teacher_Support,Counseling,Social_Worker_Visits,Parental_Involvement,GPA
Male,15,Noah Johnson,Arizona,Urban,GT3,T,Graduate,Graduate,Health,Teacher,Father,70.0,70.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,3.125325065
Male,15,Elijah Williams,Oregon,Rural,GT3,T,PostGraduate,PostGraduate,Other,Teacher,Father,90.0,90.0,,100.0,0,0.0,High,No,0,High,3.490438088
Male,15,William Brown,Arizona,Urban,LE3,A,PostGraduate,PostGraduate,Other,Services,Other,100.0,100.0,90.0,90.0,0,0.0,High,No,0,High,3.59029806
Male,15,Noah Williams,Nevada,Urban,LE3,A,Graduate,Graduate,Teacher,At_home,Father,,60.0,60.0,70.0,0,0.0,Medium,No,0,Medium,3.050430086
Male,17,Logan Jones,California,Urban,GT3,T,Graduate,Graduate,At_home,Health,Father,70.0,70.0,60.0,70.0,0,0.0,Medium,No,0,Medium,3.049709942
Female,15,Sophia Smith,California,Rural,GT3,T,PostGraduate,PostGraduate,At_home,At_home,Other,,90.0,80.0,90.0,0,0.0,High,Yes,0,High,3.511082216
Male,15,James Williams,Oregon,Rural,LE3,T,Graduate,Graduate,Teacher,Services,Mother,70.0,70.0,70.0,80.0,0,0.0,Medium,No,0,Medium,3.048269654
Female,15,Amelia Smith,Oregon,Urban,GT3,T,Graduate,Graduate,Services,At_home,Father,70.0,70.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,3.036987397
Female,16,Evelyn Brown,Nevada,Rural,GT3,T,PostGraduate,PostGraduate,At_home,Services,Father,90.0,90.0,100.0,100.0,0,0.0,High,No,0,High,
Male,17,Benjamin Jones,Arizona,Rural,LE3,T,Graduate,Graduate,Other,Other,Mother,60.0,60.0,60.0,70.0,0,0.0,Medium,No,0,Medium,3.034586917
Male,15,Mason Smith,California,Rural,GT3,A,PostGraduate,PostGraduate,Other,Other,Other,100.0,90.0,80.0,90.0,0,0.0,High,Yes,0,High,3.590538108
Female,15,Amelia Brown,Arizona,Rural,LE3,A,Graduate,Graduate,At_home,Health,Other,60.0,60.0,70.0,80.0,0,0.0,Medium,No,0,Medium,3.039867974
Female,15,Amelia Johnson,Nevada,Rural,GT3,T,Graduate,Graduate,At_home,Other,Other,70.0,70.0,70.0,70.0,0,0.0,Medium,No,0,Medium,
Female,16,Evelyn Williams,Arizona,Rural,GT3,T,Graduate,Graduate,Services,Health,Father,60.0,60.0,70.0,70.0,0,0.0,Medium,No,0,Medium,3.03914783
Male,17,Lucas Brown,Utah,Rural,LE3,A,Graduate,Graduate,At_home,Teacher,Mother,70.0,70.0,70.0,80.0,0,0.0,Medium,No,0,Medium,3.038907782
Female,15,Ava Williams,California,Urban,LE3,T,PostGraduate,PostGraduate,Services,Services,Other,90.0,90.0,80.0,100.0,0,0.0,High,No,0,High,3.249669934
Male,15,Lucas Williams,Arizona,Urban,LE3,T,PostGraduate,PostGraduate,Other,Teacher,Mother,90.0,80.0,80.0,90.0,0,0.0,High,No,0,High,3.584536907
Female,15,Mia Johnson,Oregon,Urban,LE3,A,Graduate,Graduate,Services,Teacher,Other,60.0,60.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,2.987297459
Female,15,Evelyn Jones,Nevada,Rural,LE3,A,Graduate,Graduate,At_home,Health,Father,70.0,60.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,2.985617123
Female,15,Harper Williams,Utah,Urban,LE3,T,PostGraduate,PostGraduate,Health,Services,Other,90.0,,100.0,,0,0.0,High,No,0,High,3.550690138
Male,15,Oliver Jones,Utah,Rural,GT3,A,Graduate,Graduate,At_home,Health,Mother,60.0,60.0,70.0,80.0,0,0.0,Medium,Yes,0,Medium,2.984176835
Male,15,James Smith,California,Rural,GT3,T,Graduate,Graduate,Health,At_home,Mother,60.0,70.0,70.0,80.0,0,0.0,Medium,No,0,Medium,2.988737748
Female,16,Evelyn Smith,California,Urban,LE3,A,Graduate,Graduate,Other,Teacher,Mother,70.0,60.0,70.0,80.0,0,0.0,Medium,No,0,Medium,2.991858372
Female,15,Amelia Jones,Oregon,Urban,LE3,T,PostGraduate,PostGraduate,Teacher,Services,Father,90.0,80.0,100.0,100.0,0,0.0,High,No,0,High,3.270794159
Female,16,Olivia Williams,Arizona,Urban,LE3,T,PostGraduate,PostGraduate,Other,Teacher,Other,100.0,100.0,80.0,90.0,0,0.0,High,Yes,0,High,3.56005201
Male,17,Logan Brown,Utah,Urban,GT3,T,Graduate,Graduate,Other,At_home,Father,,70.0,60.0,70.0,0,14.0,Medium,Yes,0,Medium,
Male,16,Liam Johnson,Arizona,Rural,GT3,T,Graduate,Graduate,Other,At_home,Father,70.0,60.0,70.0,70.0,0,0.0,Medium,No,0,Medium,2.989457892
Male,15,Liam Williams,Nevada,Urban,GT3,A,PostGraduate,PostGraduate,Services,Services,Mother,70.0,100.0,90.0,100.0,0,0.0,High,No,0,High,3.564132827
Male,16,Logan Brown,Oregon,Urban,GT3,A,Graduate,Graduate,Other,Services,Mother,,70.0,60.0,70.0,0,0.0,Medium,No,0,Medium,2.977935587
Male,15,Benjamin Smith,Utah,Rural,LE3,A,Graduate,Graduate,Teacher,At_home,Father,70.0,70.0,70.0,80.0,0,20.0,Medium,Yes,0,Medium,2.974814963
Female,15,Emma Brown,Nevada,Rural,GT3,T,PostGraduate,PostGraduate,At_home,Teacher,Father,90.0,80.0,90.0,100.0,0,0.0,High,Yes,0,High,3.25615123
Female,16,Emma Brown,Arizona,Rural,GT3,A,Graduate,Graduate,Health,Other,Other,60.0,60.0,60.0,80.0,11,0.0,Medium,No,0,Medium,2.981776355
Female,15,Amelia Smith,Nevada,Rural,GT3,T,Graduate,Graduate,Other,Teacher,Mother,60.0,60.0,60.0,70.0,0,0.0,Medium,No,0,Medium,3.191818364
Male,16,Lucas Jones,Oregon,Rural,LE3,T,Graduate,Graduate,Health,Other,Mother,70.0,60.0,70.0,70.0,0,0.0,Medium,No,0,Medium,3.190858172
Female,15,Mia Williams,Nevada,Urban,GT3,A,Graduate,Graduate,Other,Health,Mother,70.0,70.0,70.0,80.0,0,0.0,Medium,No,0,Medium,2.979375875
Male,16,Mason Williams,California,Urban,LE3,A,Graduate,Graduate,Services,Services,Other,70.0,70.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,2.979135827
Male,17,Elijah Smith,Oregon,Rural,GT3,T,Graduate,Graduate,Health,At_home,Other,70.0,60.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,3.198539708
Female,15,Sophia Williams,California,Urban,GT3,T,Graduate,Graduate,Other,Health,Mother,60.0,70.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,3.0065013
Female,15,Charlotte Johnson,Oregon,Rural,GT3,A,Graduate,Graduate,Other,Teacher,Mother,60.0,60.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,3.177175435
Male,15,Noah Jones,Arizona,Urban,LE3,A,Graduate,Graduate,Teacher,Other,Father,70.0,60.0,70.0,70.0,0,0.0,Medium,No,0,Medium,3.007941588
Male,15,Logan Johnson,Oregon,Urban,GT3,A,Graduate,Graduate,Teacher,Services,Father,70.0,60.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,3.012982597
Female,16,Ava Williams,Arizona,Urban,GT3,A,PostGraduate,PostGraduate,Teacher,Other,Other,,100.0,80.0,100.0,0,0.0,High,No,0,High,3.470754151
Male,17,Oliver Williams,California,Urban,LE3,A,PostGraduate,PostGraduate,Services,Teacher,Mother,,100.0,80.0,100.0,0,0.0,High,Yes,0,High,3.463792759
Male,15,Mason Jones,Nevada,Urban,GT3,T,PostGraduate,PostGraduate,Health,Teacher,Father,80.0,90.0,90.0,90.0,0,0.0,High,Yes,0,High,3.466913383
Male,15,William Brown,Utah,Rural,GT3,T,Graduate,Graduate,Services,At_home,Father,60.0,60.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,3.009381876
Female,15,Sophia Brown,Oregon,Urban,GT3,T,Graduate,Graduate,At_home,Health,Mother,70.0,60.0,70.0,70.0,0,0.0,Medium,No,0,Medium,3.003620724
Male,20,Benjamin Smith,Nevada,Urban,GT3,A,Graduate,Graduate,Other,Services,Mother,70.0,60.0,70.0,80.0,0,0.0,Medium,Yes,0,Medium,2.9944989
Male,15,Logan Smith,Utah,Urban,GT3,T,PostGraduate,PostGraduate,Other,At_home,Father,90.0,90.0,100.0,100.0,0,0.0,High,Yes,0,High,
Male,15,James Brown,Oregon,Urban,LE3,A,Graduate,Graduate,Other,Other,Mother,70.0,70.0,70.0,80.0,0,0.0,Medium,Yes,0,Medium,2.99809962
Male,16,Logan Smith,Arizona,Rural,GT3,A,Graduate,Graduate,Teacher,Health,Mother,60.0,,70.0,70.0,0,0.0,Medium,Yes,0,Medium,3.002660532
Male,16,Logan Smith,Arizona,Rural,GT3,A,PostGraduate,PostGraduate,Other,Services,Other,,100.0,,90.0,0,0.0,High,Yes,0,High,3.205981196
Male,16,Benjamin Jones,Oregon,Rural,LE3,T,PostGraduate,PostGraduate,Teacher,Other,Father,90.0,,100.0,90.0,0,0.0,High,Yes,0,High,3.460192038
Male,16,Noah Johnson,California,Urban,LE3,T,Graduate,Graduate,At_home,Services,Father,70.0,60.0,70.0,70.0,0,0.0,Medium,No,0,Medium,3.000020004
Female,15,Amelia Smith,Utah,Rural,GT3,T,PostGraduate,PostGraduate,Services,Services,Other,70.0,100.0,,100.0,0,0.0,High,No,0,High,3.451310262
Female,15,Sophia Johnson,California,Rural,GT3,T,PostGraduate,PostGraduate,Services,Health,Other,100.0,100.0,90.0,90.0,0,0.0,High,No,0,High,3.588137628
Female,18,Isabella Smith,Oregon,Rural,GT3,A,Graduate,Graduate,Services,Other,Father,70.0,60.0,70.0,70.0,0,0.0,Medium,No,0,Medium,3.053790758
Male,18,William Jones,Arizona,Rural,LE3,A,PostGraduate,PostGraduate,Teacher,At_home,Father,80.0,90.0,100.0,100.0,0,,High,Yes,0,High,3.607821564
Female,15,Olivia Johnson,Nevada,Urban,GT3,T,Graduate,Graduate,Health,At_home,Mother,60.0,60.0,60.0,70.0,10,0.0,Medium,No,0,Medium,2.998819764
Female,18,Sophia Brown,Nevada,Urban,LE3,T,Graduate,Graduate,Health,At_home,Mother,,60.0,60.0,80.0,0,0.0,Medium,No,0,Medium,2.999059812
Male,16,Liam Johnson,Nevada,Urban,LE3,A,PostGraduate,PostGraduate,At_home,Services,Father,80.0,,80.0,100.0,0,0.0,High,No,0,High,3.453470694
Female,15,Olivia Brown,Utah,Urban,LE3,T,PostGraduate,PostGraduate,Health,Teacher,Mother,100.0,80.0,100.0,90.0,0,0.0,High,Yes,0,High,3.669273855
Male,15,Noah Johnson,Arizona,Rural,GT3,T,Graduate,Graduate,At_home,Health,Mother,60.0,70.0,70.0,80.0,0,0.0,Medium,Yes,0,Medium,2.99929986
Male,17,Elijah Williams,Utah,Urban,GT3,A,PostGraduate,PostGraduate,Other,At_home,Mother,90.0,90.0,90.0,100.0,10,0.0,High,Yes,0,High,3.207661532
Male,17,Logan Johnson,Utah,Urban,GT3,T,PostGraduate,PostGraduate,Services,Health,Other,90.0,,100.0,90.0,0,0.0,High,No,0,High,3.208141628
Female,16,Harper Smith,Oregon,Urban,LE3,T,Graduate,Graduate,Teacher,Services,Father,60.0,70.0,60.0,80.0,0,0.0,Medium,No,0,Medium,2.999539908
Male,16,Lucas Jones,Oregon,Rural,GT3,T,PostGraduate,PostGraduate,At_home,Health,Father,90.0,80.0,100.0,100.0,0,0.0,High,Yes,0,High,3.661592318
Female,15,Isabella Johnson,Nevada,Rural,GT3,A,Graduate,Graduate,Teacher,At_home,Father,70.0,70.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,2.999779956
Male,15,Benjamin Smith,Utah,Rural,LE3,T,PostGraduate,PostGraduate,Teacher,At_home,Mother,90.0,80.0,,100.0,0,0.0,High,No,0,High,3.450830166
Male,17,Oliver Smith,Arizona,Urban,LE3,T,PostGraduate,PostGraduate,Services,Services,Mother,80.0,80.0,,100.0,0,0.0,High,No,0,High,3.662792559
Female,16,Sophia Williams,Arizona,Urban,LE3,A,PostGraduate,PostGraduate,Other,Services,Other,90.0,90.0,90.0,90.0,0,0.0,High,Yes,0,High,3.209581916
Male,15,Lucas Williams,California,Urban,LE3,A,Graduate,Graduate,Other,Other,Other,60.0,70.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,
Female,17,Mia Williams,Arizona,Urban,LE3,A,PostGraduate,PostGraduate,Health,Services,Father,,80.0,,90.0,0,0.0,High,No,0,High,3.460912182
Male,18,Oliver Williams,California,Rural,GT3,A,PostGraduate,PostGraduate,Other,Teacher,Other,100.0,80.0,80.0,90.0,0,0.0,High,Yes,0,High,3.21030206
Male,16,Benjamin Williams,Utah,Urban,LE3,A,Graduate,Graduate,Services,Teacher,Other,60.0,60.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,3.0005001
Male,15,James Johnson,Oregon,Rural,GT3,A,Graduate,Graduate,Teacher,At_home,Mother,70.0,60.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,3.000740148
Male,16,William Smith,Nevada,Rural,LE3,A,Graduate,Graduate,At_home,Services,Father,70.0,70.0,70.0,80.0,0,0.0,Medium,Yes,0,Medium,3.000980196
Male,15,Elijah Brown,Arizona,Urban,GT3,T,Graduate,Graduate,At_home,Teacher,Father,70.0,70.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,3.001220244
Male,15,Noah Jones,Arizona,Rural,GT3,A,Graduate,Graduate,Other,Teacher,Other,70.0,60.0,60.0,70.0,0,0.0,Medium,No,0,Medium,3.001460292
Male,15,Liam Smith,Nevada,Urban,LE3,A,Graduate,Graduate,Health,Other,Mother,,70.0,70.0,70.0,0,0.0,Medium,No,0,Medium,
Male,17,Mason Johnson,Nevada,Urban,LE3,A,Graduate,Graduate,At_home,Services,Other,60.0,60.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,3.001940388
Female,15,Olivia Johnson,Nevada,Urban,GT3,T,Graduate,Graduate,Health,Other,Other,70.0,60.0,60.0,80.0,0,0.0,Medium,No,0,Medium,3.002180436
Female,18,Evelyn Johnson,Arizona,Urban,LE3,T,Graduate,Graduate,At_home,Health,Father,70.0,60.0,70.0,70.0,0,0.0,Medium,No,0,Medium,3.002420484
Female,15,Evelyn Brown,California,Rural,LE3,A,PostGraduate,PostGraduate,Health,Other,Mother,70.0,90.0,,100.0,0,0.0,High,Yes,0,High,3.455871174
Male,15,Logan Johnson,Arizona,Rural,LE3,A,Graduate,Graduate,Health,Health,Other,60.0,60.0,,80.0,0,0.0,Medium,Yes,0,Medium,
Female,15,Olivia Smith,Arizona,Urban,LE3,A,PostGraduate,PostGraduate,Teacher,Health,Other,,90.0,90.0,100.0,0,0.0,High,No,0,High,3.200460092
Female,15,Ava Brown,Utah,Rural,LE3,T,PostGraduate,PostGraduate,Services,Services,Mother,80.0,100.0,90.0,90.0,0,,High,No,0,High,3.20070014
Male,16,James Smith,Utah,Rural,LE3,A,PostGraduate,PostGraduate,At_home,Health,Other,100.0,100.0,80.0,90.0,0,0.0,High,No,0,High,3.441228246
Female,15,Charlotte Jones,Nevada,Rural,LE3,T,Graduate,Graduate,Other,Health,Father,60.0,60.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,2.998339668
Male,17,Liam Williams,Arizona,Urban,LE3,T,PostGraduate,PostGraduate,Services,Other,Other,90.0,90.0,90.0,,0,0.0,High,Yes,0,High,3.201420284
Female,15,Evelyn Jones,Utah,Urban,GT3,A,Graduate,Graduate,Teacher,Services,Father,60.0,60.0,70.0,70.0,0,0.0,Medium,No,0,Medium,2.99569914
Female,16,Evelyn Jones,Nevada,Urban,GT3,T,PostGraduate,PostGraduate,Teacher,Services,Father,90.0,90.0,90.0,90.0,0,0.0,High,Yes,0,High,3.439067814
Female,17,Olivia Williams,Utah,Rural,LE3,A,Graduate,Graduate,Teacher,Health,Father,70.0,70.0,70.0,70.0,0,0.0,Medium,No,0,Medium,2.994018804
Female,18,Charlotte Johnson,California,Urban,LE3,T,Graduate,Graduate,Other,Other,Father,70.0,70.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,2.994258852
Female,15,Emma Johnson,Arizona,Urban,GT3,T,PostGraduate,PostGraduate,At_home,Other,Father,,80.0,90.0,100.0,0,0.0,High,Yes,0,High,3.202380476
Male,15,William Jones,Arizona,Urban,LE3,T,PostGraduate,PostGraduate,At_home,Other,Father,100.0,,100.0,100.0,0,0.0,High,Yes,0,High,3.202860572
Female,15,Harper Johnson,Oregon,Urban,LE3,A,PostGraduate,PostGraduate,Health,Other,Other,90.0,100.0,80.0,90.0,0,0.0,High,No,0,High,3.20310062
Male,15,James Johnson,California,Urban,LE3,T,Graduate,Graduate,Health,At_home,Mother,60.0,60.0,,80.0,0,0.0,Medium,Yes,0,Medium,2.994738948
Female,17,Harper Brown,Oregon,Urban,LE3,T,PostGraduate,PostGraduate,Health,Health,Other,,,,90.0,0,0.0,High,Yes,0,High,3.659671934
Male,15,Lucas Johnson,Utah,Rural,GT3,A,PostGraduate,PostGraduate,Other,Health,Mother,70.0,80.0,100.0,100.0,0,0.0,High,Yes,0,High,
Female,19,Charlotte Jones,California,Urban,LE3,T,PostGraduate,PostGraduate,Services,Health,Other,90.0,80.0,90.0,90.0,0,0.0,High,Yes,0,High,
Female,16,Amelia Smith,Nevada,Rural,GT3,T,PostGraduate,PostGraduate,At_home,Services,Mother,70.0,80.0,80.0,90.0,0,0.0,High,Yes,0,High,3.205261052
Female,15,Harper Smith,Nevada,Urban,LE3,A,Graduate,Graduate,Health,Services,Other,60.0,70.0,70.0,80.0,0,0.0,Medium,No,0,Medium,2.994978996
Female,19,Evelyn Johnson,Oregon,Rural,GT3,A,PostGraduate,PostGraduate,Other,Other,Father,,80.0,80.0,90.0,0,0.0,High,Yes,0,High,3.666393279
Female,15,Olivia Williams,Arizona,Rural,GT3,A,PostGraduate,PostGraduate,Other,Services,Mother,70.0,100.0,90.0,100.0,0,0.0,High,Yes,0,High,3.444588918
Male,15,Benjamin Brown,Arizona,Rural,GT3,T,PostGraduate,PostGraduate,Health,Teacher,Other,80.0,100.0,,90.0,0,0.0,High,No,0,High,3.219663933
Female,15,Isabella Johnson,Utah,Urban,LE3,T,Graduate,Graduate,Teacher,Health,Father,60.0,60.0,60.0,70.0,0,0.0,2,Yes,0,Medium,2.995219044
Female,15,Isabella Williams,California,Urban,LE3,T,PostGraduate,PostGraduate,Teacher,Health,Other,100.0,100.0,80.0,90.0,0,0.0,High,Yes,0,High,3.671674335
Male,15,Elijah Johnson,Arizona,Rural,LE3,T,Graduate,Graduate,Teacher,At_home,Mother,70.0,60.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,2.995459092
Female,15,Harper Johnson,Utah,Rural,GT3,T,Graduate,Graduate,Health,At_home,Other,70.0,70.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,2.995939188
Female,15,Ava Smith,California,Urban,LE3,A,PostGraduate,PostGraduate,Other,Teacher,Other,90.0,80.0,90.0,90.0,0,0.0,High,No,0,High,3.220864173
Female,16,Emma Williams,Nevada,Urban,LE3,T,PostGraduate,PostGraduate,Other,At_home,Father,80.0,100.0,,100.0,0,0.0,High,Yes,0,High,3.672154431
Female,16,Harper Smith,Arizona,Urban,GT3,A,PostGraduate,PostGraduate,At_home,Other,Father,90.0,80.0,100.0,100.0,0,16.0,High,Yes,0,High,3.224224845
Female,15,Emma Johnson,Oregon,Rural,LE3,T,Graduate,Graduate,Teacher,Other,Father,70.0,70.0,70.0,70.0,0,0.0,Medium,Yes,0,Medium,2.997859572
Male,15,William Johnson,Utah,Rural,GT3,T,Graduate,Graduate,Health,Health,Mother,70.0,60.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,2.996179236
Female,15,Amelia Jones,Oregon,Rural,LE3,A,PostGraduate,PostGraduate,At_home,Other,Father,80.0,100.0,80.0,100.0,0,0.0,High,No,0,High,
Male,15,Lucas Smith,Nevada,Rural,GT3,T,Graduate,Graduate,Other,At_home,Mother,70.0,70.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,2.996419284
Female,18,Evelyn Johnson,California,Rural,GT3,T,Graduate,Graduate,At_home,Teacher,Father,70.0,70.0,70.0,80.0,0,0.0,Medium,Yes,0,Medium,2.996659332
Female,15,Emma Smith,California,Urban,GT3,A,PostGraduate,PostGraduate,Teacher,Other,Father,,100.0,90.0,100.0,0,0.0,High,No,0,High,3.477235447
Male,16,Oliver Jones,Oregon,Rural,GT3,A,Graduate,Graduate,Services,Health,Father,70.0,60.0,70.0,70.0,19,,Medium,Yes,0,Medium,2.99689938
Female,17,Sophia Brown,California,Rural,GT3,T,Graduate,Graduate,Teacher,Health,Father,70.0,70.0,70.0,70.0,0,0.0,Medium,No,0,Medium,2.997139428
Female,16,Mia Johnson,Arizona,Urban,GT3,A,Graduate,Graduate,Teacher,At_home,Mother,70.0,60.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,2.997379476
Male,15,James Jones,Utah,Urban,GT3,T,Graduate,Graduate,Health,Other,Mother,,70.0,70.0,70.0,0,0.0,Medium,No,0,Medium,2.997619524
Female,17,Ava Williams,Arizona,Urban,LE3,A,PostGraduate,PostGraduate,Services,At_home,Mother,100.0,80.0,100.0,90.0,0,0.0,High,No,0,High,3.475315063
Female,15,Mia Johnson,Utah,Rural,GT3,T,PostGraduate,PostGraduate,Services,Health,Father,90.0,100.0,80.0,100.0,0,0.0,High,No,0,High,3.480596119
Male,15,Mason Williams,Utah,Urban,LE3,A,PostGraduate,PostGraduate,Services,Teacher,Father,,80.0,100.0,90.0,0,0.0,High,No,0,High,3.481076215
Male,15,William Johnson,California,Rural,LE3,A,PostGraduate,PostGraduate,Other,Other,Father,100.0,100.0,80.0,90.0,0,0.0,High,Yes,0,High,3.221344269
Female,18,Olivia Williams,Utah,Urban,LE3,T,PostGraduate,PostGraduate,At_home,Teacher,Mother,70.0,90.0,90.0,90.0,0,0.0,High,Yes,0,High,3.212702541
Female,16,Ava Smith,Oregon,Rural,GT3,A,PostGraduate,PostGraduate,Other,Other,Other,80.0,80.0,100.0,100.0,0,0.0,High,No,0,High,3.486837367
Female,16,Evelyn Johnson,California,Rural,LE3,A,Graduate,Graduate,Services,Health,Other,60.0,70.0,70.0,70.0,0,0.0,Medium,No,0,Medium,3.00290058
Male,18,Logan Williams,Arizona,Urban,GT3,A,Graduate,Graduate,Health,Other,Other,70.0,70.0,70.0,70.0,13,0.0,Medium,No,0,Medium,3.003140628
Male,15,Liam Brown,Nevada,Rural,LE3,T,PostGraduate,PostGraduate,Teacher,Health,Mother,,80.0,80.0,100.0,0,0.0,High,Yes,0,High,3.667833567
Female,15,Charlotte Smith,Oregon,Urban,GT3,A,Graduate,Graduate,Teacher,Services,Other,70.0,70.0,70.0,80.0,0,0.0,Medium,No,0,Medium,3.003380676
Female,15,Olivia Jones,Nevada,Rural,GT3,A,PostGraduate,PostGraduate,Other,Health,Mother,70.0,80.0,100.0,90.0,0,14.0,High,Yes,0,High,3.646709342
Female,15,Isabella Smith,Utah,Rural,LE3,A,PostGraduate,PostGraduate,Other,Health,Mother,70.0,80.0,80.0,90.0,0,0.0,High,Yes,0,High,3.214382877
Male,17,Oliver Jones,California,Rural,GT3,T,Graduate,Graduate,Health,Other,Father,60.0,60.0,60.0,70.0,0,0.0,Medium,No,0,Medium,3.00890178
Male,18,Noah Smith,Arizona,Urban,LE3,T,Graduate,Graduate,Teacher,Teacher,Father,70.0,60.0,60.0,80.0,0,0.0,Medium,No,0,Medium,3.009141828
Male,15,James Jones,Oregon,Rural,GT3,A,PostGraduate,PostGraduate,Other,Health,Mother,70.0,90.0,100.0,90.0,0,0.0,High,Yes,0,High,3.217983597
Female,15,Evelyn Brown,Nevada,Urban,GT3,T,Graduate,Graduate,At_home,Other,Other,60.0,60.0,70.0,80.0,0,0.0,Medium,No,0,Medium,3.009621924
Female,15,Emma Jones,Nevada,Rural,LE3,A,PostGraduate,PostGraduate,Other,Health,Mother,70.0,100.0,100.0,100.0,0,0.0,High,No,0,High,3.216543309
Female,18,Isabella Jones,Oregon,Rural,GT3,T,PostGraduate,PostGraduate,Other,At_home,Mother,100.0,90.0,90.0,100.0,0,0.0,High,Yes,0,High,3.216783357
Male,15,Elijah Brown,Nevada,Urban,LE3,A,PostGraduate,PostGraduate,Services,At_home,Other,90.0,80.0,100.0,90.0,0,0.0,High,No,0,High,3.217023405
Female,18,Olivia Brown,Utah,Urban,LE3,T,Graduate,Graduate,At_home,At_home,Father,70.0,70.0,,70.0,0,0.0,Medium,No,0,Medium,3.009861972
Male,16,William Smith,Arizona,Rural,LE3,A,PostGraduate,PostGraduate,At_home,At_home,Mother,100.0,90.0,100.0,100.0,13,0.0,High,Yes,0,High,3.464032807
Female,15,Harper Brown,Oregon,Rural,GT3,A,PostGraduate,PostGraduate,Health,Teacher,Father,100.0,,90.0,90.0,0,0.0,High,No,0,High,3.647909582
Male,16,Liam Smith,Oregon,Rural,LE3,T,PostGraduate,PostGraduate,Services,Health,Father,100.0,80.0,100.0,90.0,0,0.0,High,No,0,High,3.463552711
Female,18,Amelia Williams,Oregon,Rural,LE3,A,Graduate,Graduate,At_home,At_home,Father,70.0,60.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,3.01010202
Female,16,Charlotte Johnson,Oregon,Rural,LE3,A,PostGraduate,PostGraduate,Services,Other,Mother,100.0,100.0,80.0,100.0,0,0.0,High,No,0,High,3.218223645
Male,15,Oliver Williams,Arizona,Rural,LE3,A,Graduate,Graduate,Services,At_home,Other,70.0,70.0,60.0,80.0,0,,Medium,Yes,0,Medium,3.010342068
Female,16,Emma Williams,Utah,Urban,GT3,T,Graduate,Graduate,Teacher,Services,Other,60.0,60.0,60.0,80.0,0,,Medium,No,0,Medium,3.010582116
Male,15,Logan Smith,Nevada,Rural,GT3,A,Graduate,Graduate,At_home,Services,Father,70.0,,70.0,70.0,0,0.0,Medium,Yes,0,Medium,3.010822164
Female,15,Harper Smith,Utah,Urban,LE3,A,Graduate,Graduate,Teacher,Teacher,Father,70.0,70.0,60.0,80.0,0,0.0,Medium,Yes,0,Medium,
Female,15,Harper Johnson,Utah,Rural,LE3,A,Graduate,Graduate,Other,Services,Other,,60.0,60.0,80.0,0,0.0,Medium,No,0,Medium,3.01130226
Female,17,Amelia Jones,Oregon,Rural,LE3,T,PostGraduate,PostGraduate,Other,Other,Father,90.0,100.0,100.0,90.0,0,0.0,High,Yes,0,High,3.473874775
Male,16,Noah Johnson,Utah,Urban,LE3,A,Graduate,Graduate,Teacher,At_home,Other,70.0,60.0,60.0,70.0,0,0.0,Medium,No,0,Medium,
Female,15,Isabella Johnson,Oregon,Rural,LE3,T,Graduate,Graduate,Other,Services,Other,60.0,70.0,70.0,80.0,0,0.0,Medium,Yes,0,Medium,3.011782356
Male,17,William Johnson,Utah,Rural,LE3,A,Graduate,Graduate,Teacher,Services,Mother,70.0,70.0,60.0,80.0,0,0.0,Medium,No,0,Medium,3.182456491
Female,16,Harper Jones,Utah,Urban,GT3,T,PostGraduate,PostGraduate,Health,Teacher,Father,90.0,80.0,100.0,100.0,0,0.0,High,Yes,0,High,3.648869774
Female,16,Harper Smith,Oregon,Rural,LE3,T,Graduate,Graduate,Services,Services,Father,70.0,70.0,60.0,70.0,0,0.0,Medium,Yes,0,Medium,3.012022404
Male,17,James Brown,California,Urban,LE3,T,Graduate,Graduate,Health,At_home,Mother,60.0,70.0,70.0,70.0,0,0.0,Medium,No,0,Medium,3.012262452
